customer_id,order_cnt,max_order_date,total_order_value,day_since_last_order,recency_score,frequency_score,monetary_score,segment
13453,3,2010-11-11,447.40999999999997,42,4,3,2,Potential Loyalists
13454,1,2010-03-08,219.87,290,1,1,1,Hibernating
13455,6,2010-12-08,1497.06,15,5,4,4,Champion
13457,2,2010-01-20,39.02,337,1,2,1,Hibernating
13458,4,2010-12-22,3515.06,1,5,3,5,Potential Loyalists
13459,2,2010-03-25,1160.4099999999999,273,1,2,4,Hibernating
13461,5,2010-11-04,2736.5,49,3,4,5,Loyal Customers
13462,3,2010-10-25,830.53,59,3,3,3,Need Attention
13463,1,2010-10-15,158.65,69,3,1,1,About to Sleep
13464,6,2010-11-10,2436.71,43,3,4,5,Loyal Customers
13465,2,2010-09-19,931.12,95,2,2,4,Hibernating
13466,5,2010-11-08,756.6,45,3,4,3,Loyal Customers
13468,45,2010-12-16,7335.29,7,5,5,5,Champion
13469,1,2010-02-24,82.4,302,1,1,1,Hibernating
13472,2,2010-09-02,592.24,112,2,2,3,Hibernating
13473,6,2010-05-14,2088.06,223,1,4,5,At Risk
13474,2,2010-09-22,434.2,92,2,2,2,Hibernating
13476,3,2010-10-29,823.0,55,3,3,3,Need Attention
13477,5,2010-09-10,1379.59,104,2,4,4,At Risk
13478,7,2010-08-27,2363.53,118,2,4,5,At Risk
13479,4,2010-09-16,583.34,98,2,3,3,At Risk
13480,2,2010-10-19,627.82,65,3,2,3,About to Sleep
13481,6,2010-12-06,1719.33,17,5,4,4,Champion
13482,1,2010-03-22,151.45,276,1,1,1,Hibernating
13484,3,2010-11-21,500.32,32,4,3,3,Potential Loyalists
13485,12,2010-11-28,2421.58,25,4,5,5,Loyal Customers
13487,2,2010-12-21,360.67,2,5,2,2,Potential Loyalists
13488,13,2010-12-07,6636.02,16,5,5,5,Champion
13490,1,2010-02-23,154.25,303,1,1,1,Hibernating
13491,16,2010-12-15,2646.96,8,5,5,5,Champion
13495,7,2010-12-15,2935.21,8,5,4,5,Champion
13496,2,2010-12-16,536.41,7,5,2,3,Potential Loyalists
13497,6,2010-12-06,999.28,17,5,4,4,Champion
13500,1,2010-11-03,299.53,50,3,1,2,About to Sleep
13502,3,2010-10-25,494.4,59,3,3,3,Need Attention
13503,11,2010-08-17,1800.39,128,2,5,4,Can't Lose Them
13506,6,2010-12-05,1204.53,18,5,4,4,Champion
13508,1,2010-03-07,176.07999999999998,291,1,1,1,Hibernating
13509,1,2010-07-20,135.0,156,2,1,1,Hibernating
13510,10,2010-11-29,2557.63,24,4,5,5,Loyal Customers
13511,2,2010-08-13,320.91,132,2,2,2,Hibernating
13512,3,2010-11-17,462.18,36,4,3,2,Potential Loyalists
13513,3,2010-09-24,647.09,90,2,3,3,At Risk
13514,3,2010-10-07,663.7,77,2,3,3,At Risk
13515,2,2010-09-16,374.7,98,2,2,2,Hibernating
13516,1,2010-10-18,295.85,66,3,1,2,About to Sleep
13519,1,2010-09-23,220.46,91,2,1,1,Hibernating
13523,2,2010-12-08,1136.64,15,5,2,4,Potential Loyalists
13527,6,2010-10-17,2406.18,67,3,4,5,Loyal Customers
13528,1,2010-01-26,40.0,331,1,1,1,Hibernating
13530,1,2010-03-15,402.97999999999996,283,1,1,2,Hibernating
13531,4,2010-12-08,943.02,15,5,3,4,Potential Loyalists
13534,20,2010-12-23,2304.77,0,5,5,5,Champion
13535,1,2010-11-02,89.5,51,3,1,1,About to Sleep
13537,2,2010-10-10,717.85,74,3,2,3,About to Sleep
13538,5,2010-11-08,1831.88,45,3,4,4,Loyal Customers
13539,5,2010-10-15,950.62,69,3,4,4,Loyal Customers
13540,3,2010-08-29,632.39,116,2,3,3,At Risk
13541,3,2010-10-12,852.6,72,3,3,3,Need Attention
13542,16,2010-11-28,3620.66,25,4,5,5,Loyal Customers
13543,2,2010-03-15,1439.6100000000001,283,1,2,4,Hibernating
13544,5,2010-10-24,546.09,60,3,4,3,Loyal Customers
13545,2,2010-11-14,374.64,39,4,2,2,Potential Loyalists
13546,2,2010-11-22,465.15,31,4,2,2,Potential Loyalists
13547,1,2010-10-27,175.53,57,3,1,1,About to Sleep
13548,1,2010-08-25,226.57999999999998,120,2,1,1,Hibernating
13549,1,2010-11-17,87.6,36,4,1,1,Promising
13550,1,2010-11-21,349.51,32,4,1,2,Promising
13551,1,2010-02-11,152.39999999999998,315,1,1,1,Hibernating
13552,16,2010-10-26,3398.6,58,3,5,5,Loyal Customers
13553,1,2010-02-03,517.8,323,1,1,3,Hibernating
13554,10,2010-11-24,1720.17,29,4,5,4,Loyal Customers
13555,12,2010-11-26,4942.76,27,4,5,5,Loyal Customers
13556,2,2010-10-06,200.82,78,2,2,1,Hibernating
13557,12,2010-11-10,2086.88,43,3,5,5,Loyal Customers
13561,10,2010-11-07,1678.86,46,3,5,4,Loyal Customers
13562,5,2010-11-03,3038.85,50,3,4,5,Loyal Customers
13564,46,2010-12-20,15769.41,3,5,5,5,Champion
13565,1,2010-10-24,174.57999999999998,60,3,1,1,About to Sleep
13566,3,2010-10-01,833.41,83,2,3,3,At Risk
13567,5,2010-10-07,1088.79,77,2,4,4,At Risk
13569,3,2010-12-07,520.03,16,5,3,3,Potential Loyalists
13571,13,2010-11-22,2342.98,31,4,5,5,Loyal Customers
13573,4,2010-11-25,622.07,28,4,3,3,Potential Loyalists
13574,1,2010-10-24,421.25,60,3,1,2,About to Sleep
13576,12,2010-12-01,4527.150000000001,22,4,5,5,Loyal Customers
13577,4,2010-11-22,1402.28,31,4,3,4,Potential Loyalists
13578,1,2010-10-26,147.66,58,3,1,1,About to Sleep
13579,5,2010-12-05,1075.2,18,5,4,4,Champion
13580,1,2010-10-29,107.75,55,3,1,1,About to Sleep
13581,1,2010-10-21,162.53,63,3,1,1,About to Sleep
13582,2,2010-11-15,241.68,38,4,2,2,Potential Loyalists
13583,1,2010-01-29,664.001,328,1,1,3,Hibernating
13584,4,2010-07-29,295.35,147,2,3,2,At Risk
13585,3,2010-06-27,681.87,179,1,3,3,At Risk
13586,1,2010-06-16,131.53,190,1,1,1,Hibernating
13587,3,2010-09-16,961.1,98,2,3,4,At Risk
13589,3,2010-09-16,471.94,98,2,3,2,At Risk
13590,13,2010-11-29,4045.89,24,4,5,5,Loyal Customers
13591,4,2010-09-30,936.36,84,2,3,4,At Risk
13593,10,2010-11-17,3488.29,36,4,5,5,Loyal Customers
13594,2,2010-08-11,161.25,134,2,2,1,Hibernating
13595,3,2010-07-11,818.22,165,1,3,3,At Risk
13597,3,2010-11-16,421.21,37,4,3,2,Potential Loyalists
13598,4,2010-08-01,609.42,144,2,3,3,At Risk
13599,20,2010-12-14,4293.83,9,5,5,5,Champion
13600,1,2010-03-15,298.9,283,1,1,2,Hibernating
13601,2,2010-11-12,491.82,41,4,2,3,Potential Loyalists
13602,3,2010-11-23,596.28,30,4,3,3,Potential Loyalists
13604,2,2010-02-25,721.85,301,1,2,3,Hibernating
13605,2,2010-11-17,522.67,36,4,2,3,Potential Loyalists
13607,2,2010-11-12,418.0,41,4,2,2,Potential Loyalists
13608,1,2010-06-17,236.2,189,1,1,1,Hibernating
13609,1,2010-04-25,167.35,242,1,1,1,Hibernating
13610,8,2010-11-17,1059.3,36,4,5,4,Loyal Customers
13611,9,2010-12-15,2120.55,8,5,5,5,Champion
13612,2,2010-07-09,858.79,167,1,2,3,Hibernating
13613,5,2010-09-13,1039.8500000000001,101,2,4,4,At Risk
13614,2,2010-11-11,748.73,42,4,2,3,Potential Loyalists
13615,10,2010-11-10,5897.4400000000005,43,3,5,5,Loyal Customers
13616,2,2010-05-20,288.1,217,1,2,2,Hibernating
13617,6,2010-10-27,749.52,57,3,4,3,Loyal Customers
13619,2,2010-06-13,231.69,193,1,2,1,Hibernating
13620,1,2010-06-29,112.34,177,1,1,1,Hibernating
13622,2,2010-01-20,666.45,337,1,2,3,Hibernating
13623,6,2010-11-24,1223.51,29,4,4,4,Loyal Customers
13624,2,2010-11-23,376.02,30,4,2,2,Potential Loyalists
13625,1,2010-04-22,301.26,245,1,1,2,Hibernating
13626,2,2010-11-30,467.36,23,4,2,2,Potential Loyalists
13627,4,2010-12-17,932.52,6,5,3,4,Potential Loyalists
13628,1,2010-02-01,310.14,325,1,1,2,Hibernating
13629,6,2010-10-22,3598.5,62,3,4,5,Loyal Customers
13632,4,2010-11-10,1536.0800000000002,43,3,3,4,Need Attention
13633,1,2010-04-15,306.66,252,1,1,2,Hibernating
13634,12,2010-11-30,4052.23,23,4,5,5,Loyal Customers
13635,2,2010-09-28,1170.82,86,2,2,4,Hibernating
13639,1,2010-09-29,312.93,85,2,1,2,Hibernating
13640,1,2010-04-07,405.0,260,1,1,2,Hibernating
13641,1,2010-03-09,234.60999999999999,289,1,1,1,Hibernating
13642,4,2010-10-03,172.67,81,2,3,1,At Risk
13643,8,2010-11-24,1345.28,29,4,5,4,Loyal Customers
13646,3,2010-11-05,329.2,48,3,3,2,Need Attention
13647,4,2010-08-02,1393.56,143,2,3,4,At Risk
13648,10,2010-11-04,1585.94,49,3,5,4,Loyal Customers
13649,5,2010-12-08,1332.28,15,5,4,4,Champion
13650,9,2010-11-30,1614.16,23,4,5,4,Loyal Customers
13651,2,2010-11-23,150.55,30,4,2,1,Potential Loyalists
13652,3,2010-12-06,1475.77,17,5,3,4,Potential Loyalists
13653,1,2010-08-09,152.2,136,2,1,1,Hibernating
13654,4,2010-11-24,3440.69,29,4,3,5,Potential Loyalists
13655,6,2010-11-30,1368.75,23,4,4,4,Loyal Customers
13656,5,2010-09-07,724.7,107,2,4,3,At Risk
13658,6,2010-11-21,3422.06,32,4,4,5,Loyal Customers
13659,14,2010-10-19,3477.58,65,3,5,5,Loyal Customers
13660,2,2010-11-09,325.49,44,3,2,2,About to Sleep
13661,1,2010-04-15,325.24,252,1,1,2,Hibernating
13662,10,2010-11-19,1400.65,34,4,5,4,Loyal Customers
13663,5,2010-11-24,1891.94,29,4,4,4,Loyal Customers
13664,1,2010-01-26,13.14,331,1,1,1,Hibernating
13665,3,2010-11-18,1711.6599999999999,35,4,3,4,Potential Loyalists
13666,1,2010-10-15,23.75,69,3,1,1,About to Sleep
13668,18,2010-12-12,6376.99,11,5,5,5,Champion
13669,1,2010-10-28,195.0,56,3,1,1,About to Sleep
13671,1,2010-11-10,194.95,43,3,1,1,About to Sleep
13674,2,2010-10-06,265.48,78,2,2,2,Hibernating
13676,3,2010-06-18,334.65,188,1,3,2,At Risk
13677,2,2010-10-31,556.1899999999999,53,3,2,3,About to Sleep
13679,2,2010-08-03,154.46,142,2,2,1,Hibernating
13680,5,2010-08-25,5424.1,120,2,4,5,At Risk
13683,1,2010-09-08,258.6,106,2,1,2,Hibernating
13684,4,2010-11-14,577.21,39,4,3,3,Potential Loyalists
13686,2,2010-11-24,337.04,29,4,2,2,Potential Loyalists
13687,1,2010-09-27,29.759999999999998,87,2,1,1,Hibernating
13688,1,2010-03-14,375.5,284,1,1,2,Hibernating
13689,1,2010-09-21,349.5,93,2,1,2,Hibernating
13691,1,2010-11-08,212.78,45,3,1,1,About to Sleep
13692,3,2010-11-04,1702.58,49,3,3,4,Need Attention
13693,8,2010-11-30,1494.67,23,4,5,4,Loyal Customers
13694,85,2010-12-20,70227.84,3,5,5,5,Champion
13695,1,2010-05-11,266.6,226,1,1,2,Hibernating
13696,4,2010-10-14,1287.1000000000001,70,3,3,4,Need Attention
13698,2,2010-04-22,465.53000000000003,245,1,2,2,Hibernating
13699,2,2010-06-10,508.32,196,1,2,3,Hibernating
13700,4,2010-10-18,375.59000000000003,66,3,3,2,Need Attention
13701,2,2010-09-28,162.45,86,2,2,1,Hibernating
13702,1,2010-09-20,135.18,94,2,1,1,Hibernating
13703,2,2010-10-22,652.12,62,3,2,3,About to Sleep
13705,5,2010-12-01,1323.47,22,4,4,4,Loyal Customers
13706,1,2010-03-23,300.38,275,1,1,2,Hibernating
13707,3,2010-10-06,2559.45,78,2,3,5,At Risk
13709,5,2010-09-19,1263.7,95,2,4,4,At Risk
13710,2,2010-10-12,329.04,72,3,2,2,About to Sleep
13711,10,2010-10-29,1522.9,55,3,5,4,Loyal Customers
13712,1,2010-04-08,477.1,259,1,1,3,Hibernating
13713,3,2010-10-27,743.26,57,3,3,3,Need Attention
13714,1,2010-08-31,161.35,114,2,1,1,Hibernating
13715,18,2010-12-13,7667.88,10,5,5,5,Champion
13717,4,2010-09-13,320.79,101,2,3,2,At Risk
13719,6,2010-11-11,1773.57,42,4,4,4,Loyal Customers
13721,1,2010-11-09,217.39999999999998,44,3,1,1,About to Sleep
13722,7,2010-10-15,3260.0,69,3,4,5,Loyal Customers
13723,5,2010-11-12,1009.35,41,4,4,4,Loyal Customers
13724,1,2010-03-12,213.01,286,1,1,1,Hibernating
13727,6,2010-04-07,628.72,260,1,4,3,At Risk
13728,9,2010-11-17,1704.03,36,4,5,4,Loyal Customers
13729,5,2010-09-30,773.03,84,2,4,3,At Risk
13733,1,2010-10-25,337.93,59,3,1,2,About to Sleep
13734,4,2010-07-19,690.24,157,2,3,3,At Risk
13735,13,2010-11-28,6655.96,25,4,5,5,Loyal Customers
13736,7,2010-10-10,1345.8700000000001,74,3,4,4,Loyal Customers
13738,1,2010-11-08,440.93,45,3,1,2,About to Sleep
13739,1,2010-06-30,75.3,176,1,1,1,Hibernating
13740,3,2010-10-20,935.33,64,3,3,4,Need Attention
13745,2,2010-06-16,484.91,190,1,2,3,Hibernating
13746,1,2010-10-22,176.69,62,3,1,1,About to Sleep
13747,2,2010-12-01,169.79999999999998,22,4,2,1,Potential Loyalists
13748,4,2010-12-01,1147.0,22,4,3,4,Potential Loyalists
13749,1,2010-01-07,10.25,350,1,1,1,Hibernating
13750,7,2010-11-30,1668.06,23,4,4,4,Loyal Customers
13752,1,2010-06-30,404.45000000000005,176,1,1,2,Hibernating
13753,2,2010-04-20,711.11,247,1,2,3,Hibernating
13754,1,2010-09-28,164.45000000000002,86,2,1,1,Hibernating
13756,12,2010-12-16,3968.03,7,5,5,5,Champion
13757,1,2010-02-03,195.55,323,1,1,1,Hibernating
13758,12,2010-12-08,4513.33,15,5,5,5,Champion
13760,4,2010-10-31,1081.85,53,3,3,4,Need Attention
13761,4,2010-07-25,881.52,151,2,3,3,At Risk
13762,4,2010-04-25,1981.44,242,1,3,4,At Risk
13763,3,2010-11-16,3512.43,37,4,3,5,Potential Loyalists
13764,3,2010-05-19,1431.5,218,1,3,4,At Risk
13765,1,2010-02-24,352.821,302,1,1,2,Hibernating
13766,1,2010-08-01,190.35,144,2,1,1,Hibernating
13767,47,2010-12-16,16742.72,7,5,5,5,Champion
13768,3,2010-05-25,41.8,212,1,3,1,At Risk
13769,14,2010-12-14,2800.51,9,5,5,5,Champion
13770,3,2010-10-13,611.04,71,3,3,3,Need Attention
13771,5,2010-06-24,3094.37,182,1,4,5,At Risk
13772,6,2010-11-09,2001.59,44,3,4,5,Loyal Customers
13773,2,2010-11-08,301.54,45,3,2,2,About to Sleep
13775,1,2010-04-28,1049.66,239,1,1,4,Hibernating
13776,8,2010-10-07,1588.13,77,2,5,4,Can't Lose Them
13777,34,2010-12-23,12962.44,0,5,5,5,Champion
13778,4,2010-08-05,953.74,140,2,3,4,At Risk
13779,1,2010-07-12,161.13,164,2,1,1,Hibernating
13780,1,2010-10-28,375.81,56,3,1,2,About to Sleep
13781,1,2010-04-26,336.55,241,1,1,2,Hibernating
13782,7,2010-09-12,757.27,102,2,4,3,At Risk
13783,2,2010-03-10,452.03999999999996,288,1,2,2,Hibernating
13784,4,2010-10-01,460.49,83,2,3,2,At Risk
13785,4,2010-10-07,542.49,77,2,3,3,At Risk
13786,6,2010-12-07,2420.45,16,5,4,5,Champion
13787,8,2010-12-10,1068.66,13,5,5,4,Champion
13788,1,2010-07-22,3.75,154,2,1,1,Hibernating
13789,1,2010-11-16,239.45999999999998,37,4,1,1,Promising
13792,1,2010-10-13,188.4,71,3,1,1,About to Sleep
13793,1,2010-03-03,96.0,295,1,1,1,Hibernating
13794,1,2010-06-11,126.03,195,1,1,1,Hibernating
13795,4,2010-11-16,634.7,37,4,3,3,Potential Loyalists
13796,1,2010-07-28,289.7,148,2,1,2,Hibernating
13797,4,2010-09-29,1190.45,85,2,3,4,At Risk
13798,61,2010-12-10,37922.35,13,5,5,5,Champion
13799,11,2010-09-28,2878.46,86,2,5,5,Can't Lose Them
13800,1,2010-10-05,642.54,79,2,1,3,Hibernating
13802,19,2010-12-14,18614.84,9,5,5,5,Champion
13803,3,2010-10-04,1081.64,80,2,3,4,At Risk
13804,2,2010-09-30,572.73,84,2,2,3,Hibernating
13807,2,2010-12-07,314.25,16,5,2,2,Potential Loyalists
13818,1,2010-10-06,61.28,78,2,1,1,Hibernating
13819,1,2010-02-08,419.6,318,1,1,2,Hibernating
13820,5,2010-10-17,680.9,67,3,4,3,Loyal Customers
13821,5,2010-11-12,1048.79,41,4,4,4,Loyal Customers
13823,5,2010-11-25,2099.14,28,4,4,5,Loyal Customers
13824,9,2010-11-25,1657.22,28,4,5,4,Loyal Customers
13825,1,2010-03-28,112.23,270,1,1,1,Hibernating
13829,2,2010-12-15,204.0,8,5,2,1,Potential Loyalists
13830,2,2010-05-14,177.75,223,1,2,1,Hibernating
13831,13,2010-12-05,3266.13,18,5,5,5,Champion
13832,1,2010-10-13,561.49,71,3,1,3,About to Sleep
13833,1,2010-10-31,316.56,53,3,1,2,About to Sleep
13834,2,2010-05-12,324.19,225,1,2,2,Hibernating
13835,4,2010-07-08,311.15,168,1,3,2,At Risk
13836,3,2010-11-05,638.22,48,3,3,3,Need Attention
13838,7,2010-12-05,1274.3600000000001,18,5,4,4,Champion
13839,1,2010-08-10,139.95000000000002,135,2,1,1,Hibernating
13840,1,2010-10-19,651.4,65,3,1,3,About to Sleep
13842,11,2010-12-08,2269.2400000000002,15,5,5,5,Champion
13843,1,2010-11-23,319.75,30,4,1,2,Promising
13846,2,2010-12-14,854.13,9,5,2,3,Potential Loyalists
13849,4,2010-11-07,1956.85,46,3,3,4,Need Attention
13851,6,2010-11-25,2044.7,28,4,4,5,Loyal Customers
13852,2,2010-04-12,204.25,255,1,2,1,Hibernating
13854,19,2010-12-23,4485.43,0,5,5,5,Champion
13855,3,2010-07-27,557.64,149,2,3,3,At Risk
13856,10,2010-09-02,811.58,112,2,5,3,Can't Lose Them
13857,7,2010-11-11,1004.91,42,4,4,4,Loyal Customers
13859,1,2010-06-28,314.7,178,1,1,2,Hibernating
13861,3,2010-10-06,295.21,78,2,3,2,At Risk
13862,1,2010-11-15,346.73,38,4,1,2,Promising
13863,4,2010-09-17,949.47,97,2,3,4,At Risk
13869,7,2010-12-17,5330.24,6,5,4,5,Champion
13870,8,2010-11-24,2943.69,29,4,5,5,Loyal Customers
13871,6,2010-10-11,996.0500000000001,73,3,4,4,Loyal Customers
13872,4,2010-07-14,678.75,162,2,3,3,At Risk
13873,5,2010-11-21,649.32,32,4,4,3,Loyal Customers
13874,9,2010-12-16,2081.2,7,5,5,5,Champion
13875,8,2010-11-17,2862.99,36,4,5,5,Loyal Customers
13877,4,2010-09-01,335.79,113,2,3,2,At Risk
13878,3,2010-06-10,1191.53,196,1,3,4,At Risk
13879,1,2010-03-04,395.5,294,1,1,2,Hibernating
13880,5,2010-12-07,1171.89,16,5,4,4,Champion
13881,27,2010-11-29,23928.58,24,4,5,5,Loyal Customers
13883,15,2010-11-24,3927.44,29,4,5,5,Loyal Customers
13884,8,2010-11-28,1130.68,25,4,5,4,Loyal Customers
13888,5,2010-10-31,1563.42,53,3,4,4,Loyal Customers
13889,7,2010-11-22,1709.8300000000002,31,4,4,4,Loyal Customers
13890,7,2010-12-16,1063.02,7,5,4,4,Champion
13891,3,2010-11-26,863.5600000000001,27,4,3,3,Potential Loyalists
13892,1,2010-05-13,165.24,224,1,1,1,Hibernating
13895,2,2010-07-21,664.4,155,2,2,3,Hibernating
13896,1,2010-03-24,388.55,274,1,1,2,Hibernating
13897,2,2010-09-27,849.56,87,2,2,3,Hibernating
13898,1,2010-10-24,530.47,60,3,1,3,About to Sleep
13900,4,2010-11-24,872.14,29,4,3,3,Potential Loyalists
13901,15,2010-11-30,2886.14,23,4,5,5,Loyal Customers
13903,1,2010-11-04,165.45000000000002,49,3,1,1,About to Sleep
13905,2,2010-05-17,68.2,220,1,2,1,Hibernating
13906,1,2010-10-26,42.0,58,3,1,1,About to Sleep
13907,1,2010-01-17,136.8,340,1,1,1,Hibernating
13909,2,2010-10-12,286.6,72,3,2,2,About to Sleep
13910,1,2010-09-22,127.66,92,2,1,1,Hibernating
13911,13,2010-11-25,1689.03,28,4,5,4,Loyal Customers
13912,1,2010-10-12,124.95,72,3,1,1,About to Sleep
13913,1,2010-07-21,42.22,155,2,1,1,Hibernating
13915,1,2010-11-10,70.80000000000001,43,3,1,1,About to Sleep
13916,4,2010-09-02,1275.81,112,2,3,4,At Risk
13920,5,2010-10-04,1814.48,80,2,4,4,At Risk
13921,4,2010-11-05,637.9,48,3,3,3,Need Attention
13922,5,2010-12-23,905.7,0,5,4,3,Champion
13927,2,2010-10-22,377.57,62,3,2,2,About to Sleep
13929,11,2010-10-19,2154.53,65,3,5,5,Loyal Customers
13931,6,2010-11-12,2268.83,41,4,4,5,Loyal Customers
13935,3,2010-04-22,6116.92,245,1,3,5,At Risk
13936,2,2010-11-22,563.08,31,4,2,3,Potential Loyalists
13937,2,2010-11-08,734.03,45,3,2,3,About to Sleep
13939,6,2010-10-07,1007.91,77,2,4,4,At Risk
13941,9,2010-12-03,3895.52,20,5,5,5,Champion
13943,1,2010-05-11,246.54,226,1,1,2,Hibernating
13944,1,2010-02-24,200.43,302,1,1,1,Hibernating
13945,2,2010-11-10,854.15,43,3,2,3,About to Sleep
13946,3,2010-11-28,629.26,25,4,3,3,Potential Loyalists
13948,4,2010-12-14,405.01,9,5,3,2,Potential Loyalists
13952,13,2010-11-30,8373.31,23,4,5,5,Loyal Customers
13955,1,2010-11-29,222.21,24,4,1,1,Promising
13957,3,2010-10-18,458.25,66,3,3,2,Need Attention
13958,8,2010-12-02,4010.08,21,5,5,5,Champion
13959,4,2010-12-12,692.72,11,5,3,3,Potential Loyalists
13961,2,2010-11-19,578.1,34,4,2,3,Potential Loyalists
13962,1,2010-09-30,193.25,84,2,1,1,Hibernating
13963,15,2010-12-07,2459.58,16,5,5,5,Champion
13964,3,2010-11-17,455.9,36,4,3,2,Potential Loyalists
13965,5,2010-09-10,1215.56,104,2,4,4,At Risk
13966,1,2010-09-30,269.9,84,2,1,2,Hibernating
13967,1,2010-11-08,85.6,45,3,1,1,About to Sleep
13968,1,2010-10-12,123.66,72,3,1,1,About to Sleep
13969,20,2010-12-09,4397.78,14,5,5,5,Champion
13970,2,2010-11-18,846.55,35,4,2,3,Potential Loyalists
13971,7,2010-10-18,1927.01,66,3,4,4,Loyal Customers
13974,3,2010-05-11,278.33,226,1,3,2,At Risk
13975,7,2010-11-11,2841.06,42,4,4,5,Loyal Customers
13976,3,2010-07-21,834.38,155,2,3,3,At Risk
13977,1,2010-10-24,519.8100000000001,60,3,1,3,About to Sleep
13979,9,2010-11-11,2431.98,42,4,5,5,Loyal Customers
13980,8,2010-09-28,646.58,86,2,5,3,Can't Lose Them
13981,2,2010-11-04,334.89,49,3,2,2,About to Sleep
13982,9,2010-12-09,2589.88,14,5,5,5,Champion
13983,17,2010-12-08,4431.14,15,5,5,5,Champion
13984,6,2010-12-08,868.59,15,5,4,3,Champion
13985,8,2010-11-30,2963.68,23,4,5,5,Loyal Customers
13987,2,2010-11-25,682.54,28,4,2,3,Potential Loyalists
13988,2,2010-11-21,609.84,32,4,2,3,Potential Loyalists
13989,3,2010-09-01,759.98,113,2,3,3,At Risk
13992,2,2010-11-24,142.7,29,4,2,1,Potential Loyalists
13993,11,2010-11-25,2781.25,28,4,5,5,Loyal Customers
13995,11,2010-11-25,2420.17,28,4,5,5,Loyal Customers
13996,2,2010-11-18,895.76,35,4,2,3,Potential Loyalists
13997,3,2010-07-08,382.31,168,1,3,2,At Risk
13998,3,2010-09-19,566.7,95,2,3,3,At Risk
13999,20,2010-12-13,5222.7,10,5,5,5,Champion
14000,5,2010-10-21,1385.48,63,3,4,4,Loyal Customers
14001,7,2010-12-01,2487.01,22,4,4,5,Loyal Customers
14004,4,2010-11-11,1675.81,42,4,3,4,Potential Loyalists
14006,4,2010-06-29,1234.48,177,1,3,4,At Risk
14007,1,2010-07-15,79.48,161,2,1,1,Hibernating
14008,2,2010-11-29,524.34,24,4,2,3,Potential Loyalists
14009,1,2010-09-03,404.3,111,2,1,2,Hibernating
14010,3,2010-05-23,602.1999999999999,214,1,3,3,At Risk
14011,3,2010-08-16,463.71999999999997,129,2,3,2,At Risk
14013,2,2010-11-24,611.5500000000001,29,4,2,3,Potential Loyalists
14014,2,2010-11-28,1443.03,25,4,2,4,Potential Loyalists
14017,1,2010-05-17,229.75,220,1,1,1,Hibernating
14018,1,2010-03-04,367.15000000000003,294,1,1,2,Hibernating
14020,3,2010-08-20,641.96,125,2,3,3,At Risk
14021,4,2010-11-30,1084.68,23,4,3,4,Potential Loyalists
14022,1,2010-08-10,352.15000000000003,135,2,1,2,Hibernating
14024,1,2010-11-14,318.04,39,4,1,2,Promising
14025,10,2010-09-01,4146.7,113,2,5,5,Can't Lose Them
14026,2,2010-08-26,713.11,119,2,2,3,Hibernating
14030,12,2010-12-08,5155.05,15,5,5,5,Champion
14031,29,2010-12-17,20297.84,6,5,5,5,Champion
14032,9,2010-12-23,1548.36,0,5,5,4,Champion
14035,6,2010-10-29,1432.95,55,3,4,4,Loyal Customers
14037,5,2010-12-10,664.22,13,5,4,3,Champion
14038,4,2010-11-16,1572.55,37,4,3,4,Potential Loyalists
14039,1,2010-05-13,115.08000000000001,224,1,1,1,Hibernating
14040,25,2010-11-18,8074.36,35,4,5,5,Loyal Customers
14043,1,2010-08-05,139.94,140,2,1,1,Hibernating
14044,7,2010-10-17,2366.27,67,3,4,5,Loyal Customers
14045,9,2010-11-24,3920.48,29,4,5,5,Loyal Customers
14047,14,2010-12-09,3024.12,14,5,5,5,Champion
14048,2,2010-11-22,338.76,31,4,2,2,Potential Loyalists
14049,12,2010-11-17,7689.74,36,4,5,5,Loyal Customers
14051,17,2010-12-20,7151.41,3,5,5,5,Champion
14052,1,2010-11-14,255.45,39,4,1,2,Promising
14053,2,2010-11-07,312.05,46,3,2,2,About to Sleep
14055,1,2010-05-11,521.0,226,1,1,3,Hibernating
14057,6,2010-12-14,2997.2599999999998,9,5,4,5,Champion
14058,2,2010-09-03,469.19,111,2,2,2,Hibernating
14060,15,2010-12-15,3642.76,8,5,5,5,Champion
14062,14,2010-12-20,14097.12,3,5,5,5,Champion
14063,3,2010-01-22,967.5,335,1,3,4,At Risk
14064,14,2010-10-05,1950.41,79,2,5,4,Can't Lose Them
14065,4,2010-11-15,892.67,38,4,3,3,Potential Loyalists
14068,4,2010-04-22,1285.92,245,1,3,4,At Risk
14069,2,2010-07-13,230.06,163,2,2,1,Hibernating
14070,1,2010-01-24,326.55,333,1,1,2,Hibernating
14072,1,2010-02-11,390.85,315,1,1,2,Hibernating
14074,1,2010-03-26,219.39999999999998,272,1,1,1,Hibernating
14075,3,2010-11-01,792.61,52,3,3,3,Need Attention
14077,1,2010-11-09,115.66,44,3,1,1,About to Sleep
14078,4,2010-12-01,643.26,22,4,3,3,Potential Loyalists
14079,1,2010-01-26,243.63,331,1,1,2,Hibernating
14080,3,2010-10-22,695.38,62,3,3,3,Need Attention
14081,12,2010-12-05,3733.76,18,5,5,5,Champion
14082,2,2010-12-10,413.36,13,5,2,2,Potential Loyalists
14083,4,2010-12-20,475.01,3,5,3,3,Potential Loyalists
14084,1,2010-07-15,150.5,161,2,1,1,Hibernating
